synset_name	synset_definition	frame_0	frame_1	frame_2	frame_3	frame_4
theory_of_inheritance.n.01	theory of inheritance, biology a theory of how characteristics of one generation are derived from earlier generations	CHANGE-HANDS	DERIVE	OBTAIN	LEARN	GIVE_GIFT
theoterrorism.n.01	theoterrorism, terrorism for a religious purpose	ATTACK_BOMB	VIOLATE	OPPOSE_REBEL_DISSENT	BEHAVE	AFFECT
therapeutic_abortion.n.01	therapeutic abortion, a legally induced abortion for medical reasons as when the mothers life is threatened	KILL	EXCRETE	HURT_HARM_ACHE	CASTRATE	CONTRACT-AN-ILLNESS_INFECT
therapeutic_cloning.n.01	therapeutic cloning, biomedical cloning, nuclear transplantation of a patients own cells to make an oocyte from which immunecompatible cells especially stem cells can be derived for transplant	MOUNT_ASSEMBLE_PRODUCE	GIVE-BIRTH	COPY	INSERT	GROW_PLOW
therapy.n.01	therapy, medicine the act of caring for someone as by medication or remedial training etc	HELP_HEAL_CARE_CURE	REPAIR_REMEDY	MAKE-RELAX	NOURISH_FEED	TAKE-SHELTER
thermal.n.01	thermal, rising current of warm air	HEAT	AIR	COOL	BREATH_BLOW	BURN
thermionic_current.n.01	thermionic current, an electric current produced between two electrodes as a result of electrons emitted by thermionic emission	CONVERT	EMIT	HEAT	CHANGE-APPEARANCE/STATE	TREAT-WITH/BY
thermionic_emission.n.01	thermionic emission, thermal emission, the emission of electrons from very hot substances	LIGHT_SHINE	EMIT	HEAT	CONVERT	BURN
thermocautery.n.01	thermocautery, cautery destruction of tissue by heat	DESTROY	BURN	BREAK_DETERIORATE	KILL	HURT_HARM_ACHE
thermocoagulation.n.01	thermocoagulation, congealing tissue by heat as by electric current	CONVERT	COMBINE_MIX_UNITE	CHANGE-APPEARANCE/STATE	HEAT	TREAT-WITH/BY
thermoelectricity.n.01	thermoelectricity, electricity produced by heat as in a thermocouple	CONVERT	CHANGE-APPEARANCE/STATE	FUEL	HEAT	LOAD_PROVIDE_CHARGE_FURNISH
thermography.n.01	thermography, diagnostic technique using a thermograph to record the heat produced by different parts of the body used to study blood flow and to detect tumors	ANALYZE	VERIFY	RECORD	MEASURE_EVALUATE	SEARCH
thermogravimetry.n.01	thermogravimetry, the measurement of changes in weight as a function of changes in temperature used as a technique of chemically analyzing substances	ANALYZE	MEASURE_EVALUATE	VERIFY	CALCULATE_ESTIMATE	RECORD
thermometry.n.01	thermometry, the measurement of temperature	MEASURE_EVALUATE	ANALYZE	VERIFY	CALCULATE_ESTIMATE	CONVERT
thermonuclear_reaction.n.01	thermonuclear reaction, a nuclear fusion reaction taking place at very high temperatures as in the sun	CONVERT	TREAT-WITH/BY	COMBINE_MIX_UNITE	CHANGE-APPEARANCE/STATE	HEAT
thermotherapy.n.01	thermotherapy, the use of heat to treat a disease or disorder heating pads or hot compresses or hotwater bottles are used to promote circulation in peripheral vascular disease or to relax tense muscles	HEAT	CONVERT	TREAT-WITH/BY	COOL	HELP_HEAL_CARE_CURE
thermotropism.n.01	thermotropism, an orienting response to warmth	HEAT	CONVERT	COOL	CHANGE-APPEARANCE/STATE	CAUSE-MENTAL-STATE
theta_rhythm.n.01	theta rhythm, theta wave, the normal brainwave in the encephalogram of a person who is awake but relaxed and drowsy occurs with low frequency and low amplitude	SLEEP	DANCE	MAKE-A-SOUND	PERFORM	CAUSE-MENTAL-STATE
thing.n.02	thing, an action	HAPPEN_OCCUR	RESULT_CONSEQUENCE	DIRECT_AIM_MANEUVER	VIOLATE	HIT
thing.n.05	thing, an event	HAPPEN_OCCUR	DERIVE	BEGIN	RESULT_CONSEQUENCE	PRECEDE
third-place_finish.n.01	third-place finish, a finish in third place as in a race	SCORE	DEFEAT	WIN	FINISH_CONCLUDE_END	ACHIEVE
third_base.n.02	third base, third, the fielding position of the player on a baseball team who is stationed near the third of the bases in the infield counting counterclockwise from home plate	LIE	RAISE	STAY_DWELL	WORK	CONQUER
third_degree.n.01	third degree, interrogation often accompanied by torture to extort information or a confession	HURT_HARM_ACHE	ANALYZE	KILL	ATTACK_BOMB	AFFECT
thoracocentesis.n.01	thoracocentesis, thoracentesis, removal of fluid from the chest by centesis for diagnostic or therapeutic purposes	EMPTY_UNLOAD	REMOVE_TAKE-AWAY_KIDNAP	WASH_CLEAN	EXTRACT	SPILL_POUR
thoracotomy.n.01	thoracotomy, surgical incision into the chest walls opening up the pleural cavity	HOLE_PIERCE	INSERT	CUT	PRESS_PUSH_FOLD	CORRODE_WEAR-AWAY_SCRATCH
thoroughbred_race.n.01	thoroughbred race, a race between thoroughbred horses	FIGHT	COMPETE	FACE_CHALLENGE	QUARREL_POLEMICIZE	BID
thoroughbred_racing.n.01	thoroughbred racing, the sport of racing thoroughbred horses	FIGHT	PLAY_SPORT/GAME	WORK	COMPETE	MANAGE
threat.n.02	threat, a warning that something unpleasant is imminent	WARN	SPEAK	ORDER	ASK_REQUEST	PROPOSE
three-d.n.01	three-D, 3-D, 3D, a movie with images having three dimensional form or appearance	REPRESENT	APPEAR	PAINT	RECORD	PRINT
three-day_event.n.01	three-day event, an equestrian competition the first day is dressage the second is crosscountry jumping the third is stadium jumping	FIGHT	PLAY_SPORT/GAME	COMPETE	FACE_CHALLENGE	BEGIN
three-hitter.n.01	three-hitter, 3-hitter, a game in which a pitcher allows the opposing team only 3 hits	HIT	FIGHT	PLAY_SPORT/GAME	SCORE	DEFEAT
three-point_landing.n.01	three-point landing, a landing in which all three wheels of the aircraft touch the ground at the same time	LAND_GET-OFF	FALL_SLIDE-DOWN	MOVE-BACK	LEAVE_DEPART_RUN-AWAY	GO-FORWARD
three-point_turn.n.01	three-point turn, the act of turning a vehicle around in a limited space by moving in a series of back and forward arcs	TURN_CHANGE-DIRECTION	INVERT_REVERSE	MOVE-ONESELF	GO-FORWARD	TRAVEL
three-ring_circus.n.01	three-ring circus, a circus with simultaneous performances in three rings	PLAY_SPORT/GAME	PERFORM	WORK	BEHAVE	MANAGE
threshold.n.02	threshold, limen, the smallest detectable sensation	PERCEIVE	UNDERGO-EXPERIENCE	FEEL	HURT_HARM_ACHE	WORSEN
threshold_operation.n.01	threshold operation, an operation performed on operands in order to obtain the value of a threshold function	CALCULATE_ESTIMATE	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND	REACH	MEASURE_EVALUATE	COMPENSATE
throbbing.n.02	throbbing, a sound with a strong rhythmic beat	MAKE-A-SOUND	CRY	PERFORM	SHOUT	SING
thrombectomy.n.01	thrombectomy, surgical removal of a blood clot thrombus from a blood vessel	REMOVE_TAKE-AWAY_KIDNAP	UNFASTEN_UNFOLD	CASTRATE	EMPTY_UNLOAD	CANCEL_ELIMINATE
thromboembolism.n.01	thromboembolism, occlusion of a blood vessel by an embolus that has broken away from a thrombus	HURT_HARM_ACHE	KILL	BREAK_DETERIORATE	CONTRACT-AN-ILLNESS_INFECT	DESTROY
thrombolysis.n.01	thrombolysis, the process of breaking up and dissolving blood clots	SEPARATE_FILTER_DETACH	DESTROY	BREAK_DETERIORATE	COMBINE_MIX_UNITE	KILL
thrombolytic_therapy.n.01	thrombolytic therapy, therapy consisting of the administration of a pharmacological agent to cause thrombolysis of an abnormal blood clot	HELP_HEAL_CARE_CURE	KILL	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	TREAT-WITH/BY
thrombosis.n.01	thrombosis, the formation or presence of a thrombus a clot of coagulated blood attached at the site of its formation in a blood vessel	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	BREAK_DETERIORATE	COMBINE_MIX_UNITE	CONVERT
throw-in.n.01	throw-in, rugby an act or instance of throwing a ball in to put it into play	THROW	INSERT	DIRECT_AIM_MANEUVER	PUT_APPLY_PLACE_PAVE	WET
throw.n.03	throw, stroke, cam stroke, the maximum movement available to a pivoted or reciprocating piece by a cam	MOVE-SOMETHING	HIT	MOVE-ONESELF	TRAVEL	GO-FORWARD
throw.n.05	throw, casting an object in order to determine an outcome randomly	THROW	SHOOT_LAUNCH_PROPEL	HIT	DIRECT_AIM_MANEUVER	MOVE-SOMETHING
thrush.n.01	thrush, candidiasis of the oral cavity seen mostly in infants or debilitated adults	EXCRETE	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	EAT_BITE	TASTE
thuggee.n.01	thuggee, murder and robbery by thugs	STEAL_DEPRIVE	KILL	DESTROY	ATTACK_BOMB	HURT_HARM_ACHE
thuggery.n.01	thuggery, violent or brutal acts as of thugs	ATTACK_BOMB	BEHAVE	VIOLATE	TREAT	OPPOSE_REBEL_DISSENT
thunderbolt.n.01	thunderbolt, bolt, bolt of lightning, a discharge of lightning accompanied by thunder	LIGHT_SHINE	MAKE-A-SOUND	EXPLODE	EMIT	LIGHTEN
thunderclap.n.01	thunderclap, a single sharp crash of thunder	MAKE-A-SOUND	HIT	EXPLODE	SHOOT_LAUNCH_PROPEL	PERFORM
thunderhead.n.01	thunderhead, a rounded projecting mass of a cumulus cloud with shining edges often appears before a thunderstorm	METEOROLOGICAL	LIGHT_SHINE	DIM	LIGHTEN	REFLECT
thundershower.n.01	thundershower, a short rainstorm accompanied by thunder and lightning	METEOROLOGICAL	AIR	WET	EMIT	FLOW
thunderstorm.n.01	thunderstorm, electrical storm, electric storm, a storm resulting from strong rising air currents heavy rain or hail along with thunder and lightning	METEOROLOGICAL	AIR	EMIT	WET	LIGHT_SHINE
thunk.n.01	thunk, a dull hollow sound	MAKE-A-SOUND	CRY	SHOUT	PRONOUNCE	EXPLODE
thyroidectomy.n.01	thyroidectomy, surgical removal of the thyroid gland	REMOVE_TAKE-AWAY_KIDNAP	CASTRATE	CANCEL_ELIMINATE	EMPTY_UNLOAD	UNFASTEN_UNFOLD
ticktacktoe.n.01	ticktacktoe, ticktacktoo, tick-tack-toe, tic-tac-toe, tit-tat-toe, noughts and crosses, a game in which two players alternately put crosses and circles in one of the compartments of a square grid of nine spaces the object is to get a row of three crosses or three circles before the opponent does	PLAY_SPORT/GAME	FIGHT	FACE_CHALLENGE	COMPETE	BID
tidal_bore.n.01	tidal bore, bore, eagre, aegir, eager, a high wave often dangerous caused by tidal flow as by colliding tidal currents or in a narrow estuary	FLOW	SPILL_POUR	MOVE-ONESELF	MOVE-SOMETHING	CAUSE-MENTAL-STATE
tidal_flow.n.01	tidal flow, tidal current, the water current caused by the tides	FLOW	SPILL_POUR	TRAVEL	MOVE-ONESELF	RUN
tidal_wave.n.01	tidal wave, an overwhelming manifestation of some emotion or phenomenon	MOVE-SOMETHING	FLOW	MOVE-ONESELF	GO-FORWARD	EXPLODE
tidal_wave.n.02	tidal wave, an unusual and often destructive rise of water along the seashore caused by a storm or a combination of wind and high tide	FLOW	SPILL_POUR	DIP_DIVE	WET	MOVE-ONESELF
tidal_wave.n.03	tidal wave, a wave resulting from the periodic flow of the tides that is caused by the gravitational attraction of the moon and sun	FLOW	MOVE-ONESELF	RUN	SPILL_POUR	MOVE-SOMETHING
tiddlywinks.n.01	tiddlywinks, a game in which players try to flip plastic disks into a cup by pressing them on the side sharply with a larger disk	PLAY_SPORT/GAME	FIGHT	MOVE-SOMETHING	MOVE-ONESELF	BID
time.n.01	time, clip, an instance or single occasion for some event	HAPPEN_OCCUR	DELAY	STOP	SLOW-DOWN	LOCATE-IN-TIME_DATE
time.n.06	time, a persons experience on a particular occasion	UNDERGO-EXPERIENCE	HAPPEN_OCCUR	ENJOY	RESULT_CONSEQUENCE	PERCEIVE
time_and_motion_study.n.01	time and motion study, time-and-motion study, time-motion study, motion study, time study, work study, an analysis of a specific job in an effort to find the most efficient method in terms of time and effort	STUDY	ANALYZE	VERIFY	LEARN	MEASURE_EVALUATE
time_exposure.n.02	time exposure, exposure of a film for a relatively long time more than half a second	SHOW	REVEAL	RECORD	APPEAR	PUBLISH
timekeeping.n.01	timekeeping, the act or process of determining the time	MEASURE_EVALUATE	CALCULATE_ESTIMATE	COUNT	LOCATE-IN-TIME_DATE	DECIDE_DETERMINE
timework.n.01	timework, work paid for at a rate per unit of time	WORK	MANAGE	EARN	LEAD_GOVERN	HIRE
timing.n.02	timing, the regulation of occurrence pace or coordination to achieve a desired effect as in music theater athletics mechanics	ADJUST_CORRECT	DELAY	ALTERNATE	ORGANIZE	CHANGE_SWITCH
tin_pest.n.01	tin pest, tin disease, tin plague, the transformation of ordinary white tin into powdery grey tin at very cold temperatures	CONVERT	CHANGE-APPEARANCE/STATE	WORSEN	HURT_HARM_ACHE	CHANGE_SWITCH
tine_test.n.01	tine test, a tuberculin test in which a disk with several tines bearing tuberculin antigen is used to puncture the skin development of a hard red area indicates past or present exposure to tubercle bacilli and the need for further testing	ANALYZE	VERIFY	MEASURE_EVALUATE	TRY	SEARCH
tinea.n.01	tinea, ringworm, roundworm, infections of the skin or nails caused by fungi and appearing as itching circular patches	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	DIRTY	AFFECT	EXCRETE
tinea_barbae.n.01	tinea barbae, barber's itch, fungal infection of the face and neck	CONTRACT-AN-ILLNESS_INFECT	HURT_HARM_ACHE	DIRTY	WORSEN	EXCRETE
tinea_capitis.n.01	tinea capitis, fungal infection of the scalp characterized by bald patches	CONTRACT-AN-ILLNESS_INFECT	HURT_HARM_ACHE	WORSEN	DIRTY	CAUSE-MENTAL-STATE
tinea_corporis.n.01	tinea corporis, fungal infection of nonhairy parts of the skin	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	AFFECT	DESTROY	DIRTY
tinea_cruris.n.01	tinea cruris, jock itch, eczema marginatum, fungal infection of the groin most common in men	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	EXCRETE	UNDERGO-EXPERIENCE	AFFECT
tinea_pedis.n.01	tinea pedis, athlete's foot, fungal infection of the feet	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	DIRTY	SPOIL	EXCRETE
tinea_unguium.n.01	tinea unguium, fungal infection of the nails especially toenails	CONTRACT-AN-ILLNESS_INFECT	HURT_HARM_ACHE	WORSEN	DIRTY	BREAK_DETERIORATE
tip-off.n.02	tip-off, tap-off, the act of starting a basketball game with a jump ball	BEGIN	START-FUNCTIONING	PLAY_SPORT/GAME	FIGHT	PREPARE
tip_in.n.01	tip in, a basketball shot made by tapping the rebounding ball back into the basket	HIT	SCORE	SHOOT_LAUNCH_PROPEL	THROW	MOVE-BACK
tirade.n.01	tirade, philippic, broadside, a speech of violent denunciation	CRITICIZE	OFFEND_DISESTEEM	SHOUT	SPEAK	DISCUSS
tissue_typing.n.01	tissue typing, a series of diagnostic tests before an organ transplant to determine whether the tissues of a donor and recipient are compatible	VERIFY	ANALYZE	MEASURE_EVALUATE	SEARCH	RECORD
tit_for_tat.n.01	tit for tat, an equivalent given in return	COMPARE	COMBINE_MIX_UNITE	COMPENSATE	REPLACE	GIVE_GIFT
title_role.n.01	title role, name part, the role of the character after whom the play is named	PERFORM	NAME	EMCEE	ASSIGN-smt-to-smn	CARRY-OUT-ACTION
toe-in.n.01	toe-in, the alignment of the front wheels of a motor vehicle closer together at the front than at the back	HARMONIZE	ADJUST_CORRECT	COMPENSATE	FIT	STRAIGHTEN
toe_dancing.n.01	toe dancing, toe dance, a dance performed on tiptoe	DANCE	PERFORM	SING	TRAVEL	MOVE-ONESELF
toehold.n.03	toehold, a wrestling hold in which the toe is held and the leg is twisted against the joints	CATCH	STOP	CAGE_IMPRISON	CONQUER	FIGHT
toilet.n.04	toilet, toilette, the act of dressing and preparing yourself	EXCRETE	WASH_CLEAN	WET	PREPARE	LOAD_PROVIDE_CHARGE_FURNISH
toke.n.01	toke, a puff of a marijuana or hashish cigarette	BREATH_BLOW	DRINK	EXCRETE	SMELL	EAT_BITE
token_economy.n.01	token economy, a form of behavior therapy that has been used in some mental institutions patients are rewarded with tokens for appropriate behavior and the tokens may be cashed in for valued rewards	LOAD_PROVIDE_CHARGE_FURNISH	BENEFIT_EXPLOIT	HELP_HEAL_CARE_CURE	USE	GIVE_GIFT
tombola.n.01	tombola, a lottery in which tickets are drawn from a revolving drum	BID	CHOOSE	OBTAIN	RISK	OFFER
tone.n.07	tone, pure tone, a steady sound without overtones	MAKE-A-SOUND	COLOR	CHANGE_SWITCH	DIM	CONVERT
tonometry.n.01	tonometry, the measurement of intraocular pressure by determining the amount of force needed to make a slight indentation in the cornea	MEASURE_EVALUATE	ANALYZE	CALCULATE_ESTIMATE	VERIFY	COUNT
tonsillectomy.n.01	tonsillectomy, surgical removal of the palatine tonsils commonly performed along with adenoidectomy	REMOVE_TAKE-AWAY_KIDNAP	CASTRATE	CANCEL_ELIMINATE	UNFASTEN_UNFOLD	EMPTY_UNLOAD
tool-and-die_work.n.01	tool-and-die work, the craft of making special tools and dies	MOUNT_ASSEMBLE_PRODUCE	SEW	WORK	SHAPE	CREATE_MATERIALIZE
tooth.n.04	tooth, a means of enforcement	OBLIGE_FORCE	PRECLUDE_FORBID_EXPEL	RESTRAIN	MANAGE	STOP
top_dressing.n.01	top dressing, a layer of fertilizer or manure not plowed in	COVER_SPREAD_SURMOUNT	ENCLOSE_WRAP	PUT_APPLY_PLACE_PAVE	TREAT-WITH/BY	FILL
top_fermentation.n.01	top fermentation, a violent kind of alcoholic fermentation at a temperature high enough to carry the yeast cells to the top of the fermenting liquid used in the production of ale	COOK	CONVERT	BEGIN	GROW_PLOW	GIVE-BIRTH
topiary.n.02	topiary, making decorative shapes by trimming shrubs or trees	EMBELLISH	SHAPE	CUT	SEW	CAVE_CARVE
topical_prostaglandin_eyedrop.n.01	topical prostaglandin eyedrop, a treatment for glaucoma the eyedrops increase the outflow of aqueous humor through the uveoscleral pathway	HELP_HEAL_CARE_CURE	REPAIR_REMEDY	TREAT-WITH/BY	STRENGTHEN_MAKE-RESISTANT	MAKE-RELAX
topognosia.n.01	topognosia, topognosis, recognition of the location of a stimulus on the skin	PERCEIVE	UNDERSTAND	FIND	BE-LOCATED_BASE	KNOW
topolatry.n.01	topolatry, place-worship, the worship of places	SING	COMMUNE	PERFORM	CELEBRATE_PARTY	DANCE
topspin.n.01	topspin, forward spin usually of a moving ball that is imparted by an upward stroke	HIT	GO-FORWARD	MOVE-ONESELF	TRAVEL	RUN
torch_race.n.01	torch race, ancient greece in which a torch is passed from one runner to the next	BURN	DESTROY	LIGHT_SHINE	ATTACK_BOMB	BREAK_DETERIORATE
torchlight.n.01	torchlight, light from a torch or torches	LIGHT_SHINE	BURN	COLOR	LIGHTEN	DIM
torrent.n.02	torrent, violent stream, a violently fast stream of water or other liquid	FLOW	SPILL_POUR	WET	METEOROLOGICAL	DIP_DIVE
torsion.n.02	torsion, torque, a twisting force	PRESS_PUSH_FOLD	BEND	PULL	WEAVE	ROLL
tort.n.01	tort, civil wrong, law any wrongdoing for which an action for damages may be brought	PUNISH	CHARGE	ACCUSE	RISK	CAUSE-SMT
tossup.n.01	tossup, toss-up, even chance, an unpredictable phenomenon	BID	THROW	MOVE-ONESELF	JUMP	MOVE-SOMETHING
total_eclipse.n.01	total eclipse, an eclipse as seen from a place where the eclipsed body is completely obscured	DIM	CLOUD_SHADOW_HIDE	BLIND	REFLECT	DISAPPEAR
total_hysterectomy.n.01	total hysterectomy, surgical removal of the uterus and cervix	REMOVE_TAKE-AWAY_KIDNAP	CASTRATE	EMPTY_UNLOAD	CANCEL_ELIMINATE	UNFASTEN_UNFOLD
